speed
DeviceExample.ino
A simple demonstration of TinyGPS++ with an attached GPS module
Testing TinyGPS++ library v. 1.0.2
by Mikal Hart
""
"Location: -6.876188,107.576034"
"Location: -6.876190,107.576034"
"Location: -6.876190,107.576034"
"Location: -6.876190,107.576034"
"Location: -6.876194,107.576034"
"Location: -6.876194,107.576034"
"Location: -6.876194,107.576034"
"Location: -6.876195,107.576034"
"Location: -6.876195,107.576034"
"Location: -6.876195,107.576034"
"Location: -6.876195,107.576034"
"Location: -6.876195,107.576034"
"Location: -6.876195,107.576034"
"Location: -6.876197,107.576042"
"Location: -6.876197,107.576042"
"Location: -6.876197,107.576042"
"Location: -6.876197,107.576042"
"Location: -6.876197,107.576042"
"Location: -6.876197,107.576042"
"Location: -6.876195,107.576049"
"Location: -6.876195,107.576049"
"Location: -6.876195,107.576049"
"Location: -6.876192,107.576049"
"Location: -6.876192,107.576049"
"Location: -6.876192,107.576049"
"Location: -6.876188,107.576049"
"Location: -6.876188,107.576049"
"Location: -6.876188,107.576049"
"Location: -6.876185,107.576049"
"Location: -6.876185,107.576049"
"Location: -6.876185,107.576049"
"Location: -6.876183,107.576042"
"Location: -6.876183,107.576042"
"Location: -6.876183,107.576042"
"Location: -6.876183,107.576042"
"Location: -6.876183,107.576042"
"Location: -6.876183,107.576042"
"Location: -6.876183,107.576034"
"Location: -6.876183,107.576034"
"Location: -6.876183,107.576034"
"Location: -6.876183,107.576026"
"Location: -6.876183,107.576026"
"Location: -6.876183,107.576026"
"Location: -6.876183,107.576026"
"Location: -6.876183,107.576026"
"Location: -6.876183,107.576026"
"Location: -6.876178,107.576019"
"Location: -6.876178,107.576019"
"Location: -6.876178,107.576019"
"Location: -6.876182,107.576019"
"Location: -6.876182,107.576019"
"Location: -6.876182,107.576019"
"Location: -6.876182,107.576019"
"Location: -6.876182,107.576019"
"Location: -6.876182,107.576019"
"Location: -6.876187,107.576019"
"Location: -6.876187,107.576019"
"Location: -6.876187,107.576019"
"Location: -6.876192,107.576019"
"Location: -6.876192,107.576019"
"Location: -6.876192,107.576019"
"Location: -6.876195,107.576026"
"Location: -6.876195,107.576026"
"Location: -6.876195,107.576026"
"Location: -6.876197,107.576019"
"Location: -6.876197,107.576019"
"Location: -6.876197,107.576019"
"Location: -6.876197,107.576019"
"Location: -6.876197,107.576019"
"Location: -6.876197,107.576019"
"Location: -6.876197,107.576019"
"Location: -6.876197,107.576019"
"Location: -6.876197,107.576019"
"Location: -6.876198,107.576026"
"Location: -6.876198,107.576026"
"Location: -6.876198,107.576026"
"Location: -6.876200,107.576026"
"Location: -6.876200,107.576026"
"Location: -6.876200,107.576026"
"Location: -6.876202,107.576026"
"Location: -6.876202,107.576026"
"Location: -6.876202,107.576026"
"Location: -6.876206,107.576034"
"Location: -6.876206,107.576034"
"Location: -6.876206,107.576034"
"Location: -6.876212,107.576042"
"Location: -6.876212,107.576042"
"Location: -6.876212,107.576042"
"Location: -6.876212,107.576042"
"Location: -6.876212,107.576042"
"Location: -6.876212,107.576042"
"Location: -6.876213,107.576042"
"Location: -6.876213,107.576042"
"Location: -6.876213,107.576042"
"Location: -6.876213,107.576042"
"Location: -6.876213,107.576042"
"Location: -6.876213,107.576042"
"Location: -6.876213,107.576042"
"Location: -6.876213,107.576042"
"Location: -6.876213,107.576042"
"Location: -6.876217,107.576049"
"Location: -6.876217,107.576049"
"Location: -6.876217,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
"Location: -6.876224,107.576049"
